Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,Hydrate,hydrate
10/24/2024 1:42:00 am,1210.29135,1200.0,38.428895,False,
10/24/2024 1:44:00 am,1198.92285,1200.0,34.89521,False,
10/24/2024 1:46:00 am,1199.78175,1200.0,35.40375,False,
10/24/2024 1:48:00 am,1190.7972,1200.0,36.42225,False,
10/24/2024 1:52:00 am,1188.86595,1200.0,38.20319,False,
10/24/2024 1:54:00 am,1202.0595,1200.0,39.55099,False,
10/24/2024 1:56:00 am,1196.48115,1200.0,39.94433,False,
10/24/2024 1:58:00 am,1237.34745,1200.0,36.89073,False,
10/24/2024 2:00:00 am,1176.04845,1200.0,37.42443,False,
10/24/2024 2:02:00 am,1223.61735,1200.0,35.97588,False,
10/24/2024 2:04:00 am,1159.24785,1200.0,35.97588,False,
10/24/2024 2:06:00 am,1192.135875,1200.0,37.313715,False,
10/24/2024 2:08:00 am,1229.4106499999998,1200.0,37.73269,False,
10/24/2024 2:10:00 am,1179.60435,1200.0,37.45401,False,
10/24/2024 2:12:00 am,1193.59605,1200.0,39.79374,False,
10/24/2024 2:16:00 am,1212.08835,1200.0,38.38998,False,
10/24/2024 2:18:00 am,1219.7499,1200.0,36.25674,False,
10/24/2024 2:20:00 am,1192.93965,1200.0,35.3972,False,
10/24/2024 2:22:00 am,1193.57475,1200.0,38.707875,False,
10/24/2024 2:24:00 am,1201.9416,1200.0,39.41817,False,
10/24/2024 2:26:00 am,1197.30585,1200.0,39.63073,False,
10/24/2024 2:28:00 am,1236.0147000000002,1200.0,39.98077,False,
10/24/2024 2:30:00 am,1177.20825,1200.0,38.03943,False,
10/24/2024 2:32:00 am,1242.23775,1200.0,39.1883,False,
10/24/2024 2:34:00 am,1189.8225,1200.0,37.40711,False,
10/24/2024 2:38:00 am,1206.36915,1200.0,39.81625,False,
10/24/2024 2:40:00 am,1207.36215,1200.0,38.79212,False,
10/24/2024 2:42:00 am,1207.9092,1200.0,37.38686,False,
10/24/2024 2:44:00 am,1211.40585,1200.0,35.73394,False,
10/24/2024 2:46:00 am,1189.37325,1200.0,36.499195,False,
10/24/2024 2:48:00 am,1202.4078,1200.0,39.86,False,
10/24/2024 2:50:00 am,1197.37815,1200.0,39.88578,False,
10/24/2024 2:52:00 am,1193.8881,1200.0,40.12458,False,
10/24/2024 2:54:00 am,1199.8731,1200.0,37.469875,False,
10/24/2024 2:56:00 am,1221.8634,1200.0,36.63781,False,
10/24/2024 2:58:00 am,1158.98115,1200.0,37.71055,False,
10/24/2024 3:02:00 am,1229.63985,1200.0,36.82157,False,
10/24/2024 3:04:00 am,1176.1673999999998,1200.0,36.94622,False,
10/24/2024 3:06:00 am,1203.4915500000002,1200.0,39.40543,False,
10/24/2024 3:08:00 am,1212.72045,1200.0,37.22689,False,
10/24/2024 3:10:00 am,1209.39225,1200.0,35.04641,False,
10/24/2024 3:12:00 am,1187.7504,1200.0,37.35579,False,
10/24/2024 3:14:00 am,1197.3643499999998,1200.0,39.86328,False,
10/24/2024 3:16:00 am,1198.908,1200.0,39.99899,False,
10/24/2024 3:18:00 am,1206.395325,1200.0,37.67992,False,
10/24/2024 3:20:00 am,1211.844,1200.0,40.20731,False,
10/24/2024 3:22:00 am,1173.43725,1200.0,35.48224,False,
10/24/2024 3:26:00 am,1176.9699,1200.0,39.7601,False,
10/24/2024 3:28:00 am,1199.1663,1200.0,40.19798,False,
10/24/2024 3:30:00 am,1202.44635,1200.0,40.03216,False,
10/24/2024 3:32:00 am,1200.43905,1200.0,39.57021,False,
10/24/2024 3:34:00 am,1204.964775,1200.0,38.44413,False,
10/24/2024 3:36:00 am,1199.80485,1200.0,37.47193,False,
10/24/2024 3:38:00 am,1199.5884,1200.0,37.26657,False,
10/24/2024 3:40:00 am,1199.18325,1200.0,37.16993,False,
10/24/2024 3:42:00 am,1196.628,1200.0,37.25799,False,
10/24/2024 3:44:00 am,1195.74795,1200.0,37.35382,False,
10/24/2024 3:46:00 am,1194.75945,1200.0,37.89908,False,
10/24/2024 3:50:00 am,1199.6356500000002,1200.0,38.57968,False,
10/24/2024 3:52:00 am,1206.078975,1200.0,37.861175,False,
10/24/2024 3:54:00 am,1214.35245,1200.0,35.17971,False,
10/24/2024 3:58:00 am,1197.70335,1200.0,36.02712,False,
10/24/2024 4:00:00 am,1197.70335,1200.0,37.27156,False,
10/24/2024 4:02:00 am,1201.7463,1200.0,39.85195,False,
10/24/2024 4:04:00 am,1235.8404,1200.0,37.65813,False,
10/24/2024 4:06:00 am,1166.12655,1200.0,38.5105,False,
10/24/2024 4:08:00 am,1227.5229,1200.0,37.53046,False,
10/24/2024 4:10:00 am,1162.7574,1200.0,37.70756,False,
10/24/2024 4:14:00 am,1222.2026999999998,1200.0,37.9351,False,
10/24/2024 4:16:00 am,1184.650875,1200.0,38.32747,False,
10/24/2024 4:18:00 am,1208.8874999999998,1200.0,39.06887,False,
10/24/2024 4:20:00 am,1206.6705,1200.0,37.37212,False,
10/24/2024 4:22:00 am,1211.50395,1200.0,35.17759,False,
10/24/2024 4:24:00 am,1191.37605,1200.0,36.08836,False,
10/24/2024 4:26:00 am,1187.73555,1200.0,38.25568,False,
10/24/2024 4:28:00 am,1200.672,1200.0,39.71576,False,
10/24/2024 4:30:00 am,1201.05555,1200.0,39.88365,False,
10/24/2024 4:32:00 am,1235.0448,1200.0,36.79792,False,
10/24/2024 4:34:00 am,1174.9284,1200.0,39.94904,False,
10/24/2024 4:38:00 am,1237.96095,1200.0,35.57121,False,
10/24/2024 4:40:00 am,1190.78985,1200.0,39.135735,False,
10/24/2024 4:42:00 am,1204.43685,1200.0,39.22149,False,
10/24/2024 4:44:00 am,1204.9449,1200.0,38.0801,False,
10/24/2024 4:46:00 am,1206.86205,1200.0,36.94425,False,
10/24/2024 4:48:00 am,1206.7551,1200.0,35.71841,False,
10/24/2024 4:50:00 am,1183.9764,1200.0,35.37061,False,
10/24/2024 4:52:00 am,1188.37545,1200.0,39.260625,False,
10/24/2024 4:54:00 am,1180.70835,1200.0,35.3915,False,
10/24/2024 4:56:00 am,1176.81525,1200.0,39.47867,False,
10/24/2024 4:58:00 am,1234.77015,1200.0,36.27072,False,
10/24/2024 5:02:00 am,1234.77015,1200.0,40.08104,False,
10/24/2024 5:04:00 am,1219.32975,1200.0,36.713,False,
10/24/2024 5:06:00 am,1170.1608,1200.0,38.7457,False,
10/24/2024 5:08:00 am,1231.5219,1200.0,35.18538,False,
10/24/2024 5:10:00 am,1196.166075,1200.0,38.79903,False,
10/24/2024 5:12:00 am,1215.51135,1200.0,37.01287,False,
10/24/2024 5:14:00 am,1196.01405,1200.0,35.13934,False,
10/24/2024 5:16:00 am,1190.3772,1200.0,37.08768,False,
10/24/2024 5:18:00 am,1185.6453,1200.0,39.34212,False,
10/24/2024 5:20:00 am,1196.44035,1200.0,39.71247,False,
10/24/2024 5:24:00 am,1195.54005,1200.0,40.13264,False,
10/24/2024 5:26:00 am,1234.3347,1200.0,35.20049,False,
10/24/2024 5:28:00 am,1191.03405,1200.0,39.2408,False,
10/24/2024 5:30:00 am,1204.3366500000002,1200.0,39.54274,False,
10/24/2024 5:32:00 am,1213.4919,1200.0,37.90466,False,
10/24/2024 5:34:00 am,1206.7914,1200.0,35.98547,False,
10/24/2024 5:38:00 am,1189.9101,1200.0,36.37451,False,
10/24/2024 5:40:00 am,1191.8469,1200.0,37.40988,False,
10/24/2024 5:42:00 am,1198.91265,1200.0,39.083305,False,
10/24/2024 5:44:00 am,1202.32425,1200.0,39.083305,False,
10/24/2024 5:48:00 am,1200.4101,1200.0,38.48793,False,
10/24/2024 5:50:00 am,1192.56975,1200.0,39.51971,False,
10/24/2024 5:52:00 am,1223.1186,1200.0,37.61113,False,
10/24/2024 5:54:00 am,1190.897325,1200.0,37.818375,False,
10/24/2024 5:56:00 am,1215.5415,1200.0,34.93264,False,
10/24/2024 5:58:00 am,1194.33735,1200.0,40.07927,False,
10/24/2024 6:00:00 am,1178.98305,1200.0,36.27105,False,
10/24/2024 6:02:00 am,1190.2734,1200.0,38.94965,False,
10/24/2024 6:04:00 am,1213.56615,1200.0,39.11066,False,
10/24/2024 6:06:00 am,1210.72005,1200.0,36.71773,False,
10/24/2024 6:08:00 am,1190.9817,1200.0,35.83529,False,
10/24/2024 6:12:00 am,1188.693,1200.0,37.72575,False,
10/24/2024 6:14:00 am,1207.769025,1200.0,39.27695,False,
10/24/2024 6:16:00 am,1199.8476,1200.0,38.53357,False,
10/24/2024 6:18:00 am,1196.6667,1200.0,38.49746,False,
10/24/2024 6:20:00 am,1197.70335,1200.0,38.42601,False,
10/24/2024 6:22:00 am,1207.492425,1200.0,37.56642,False,
10/24/2024 6:24:00 am,1207.72125,1200.0,35.97237,False,
10/24/2024 6:26:00 am,1190.04825,1200.0,35.30975,False,
10/24/2024 6:28:00 am,1186.55655,1200.0,37.57976,False,
10/24/2024 6:30:00 am,1207.248,1200.0,39.80262,False,
10/24/2024 6:32:00 am,1203.64275,1200.0,39.00726,False,
10/24/2024 6:36:00 am,1197.965775,1200.0,38.87272,False,
10/24/2024 6:38:00 am,1196.9181,1200.0,39.78244,False,
10/24/2024 6:40:00 am,1231.4172,1200.0,36.94542,False,
10/24/2024 6:42:00 am,1168.92645,1200.0,37.88578,False,
10/24/2024 6:44:00 am,1194.337125,1200.0,36.796585,False,
10/24/2024 6:46:00 am,1228.26135,1200.0,39.44468,False,
10/24/2024 6:48:00 am,1169.9484,1200.0,35.20394,False,
10/24/2024 6:50:00 am,1178.68275,1200.0,39.22655,False,
10/24/2024 6:52:00 am,1207.43295,1200.0,39.46776,False,
10/24/2024 6:54:00 am,1204.95345,1200.0,39.46776,False,
10/24/2024 6:56:00 am,1204.03095,1200.0,37.28875,False,
10/24/2024 7:02:00 am,1194.98925,1200.0,37.88741,False,
10/24/2024 7:04:00 am,1192.688475,1200.0,39.59715,False,
10/24/2024 7:06:00 am,1231.34895,1200.0,35.39629,False,
10/24/2024 7:08:00 am,1232.1759,1200.0,39.56327,False,
10/24/2024 7:10:00 am,1180.53375,1200.0,35.83122,False,
10/24/2024 7:12:00 am,1192.28745,1200.0,38.5623,False,
10/24/2024 7:14:00 am,1196.96895,1200.0,38.99775,False,
10/24/2024 7:16:00 am,1202.715,1200.0,38.9449,False,
10/24/2024 7:18:00 am,1204.62675,1200.0,38.60015,False,
10/24/2024 7:20:00 am,1201.3287,1200.0,38.38026,False,
10/24/2024 7:24:00 am,1200.126825,1200.0,39.25235,False,
10/24/2024 7:26:00 am,1199.51205,1200.0,38.62476,False,
10/24/2024 7:28:00 am,1201.677075,1200.0,37.97215,False,
10/24/2024 7:30:00 am,1202.45025,1200.0,37.07405,False,
10/24/2024 7:32:00 am,1206.6415499999998,1200.0,36.01311,False,
10/24/2024 7:34:00 am,1192.025175,1200.0,35.618915,False,
10/24/2024 7:36:00 am,1195.26135,1200.0,37.67186,False,
10/24/2024 7:38:00 am,1196.82945,1200.0,38.53515,False,
10/24/2024 7:40:00 am,1193.9028,1200.0,39.09515,False,
10/24/2024 7:42:00 am,1206.428175,1200.0,39.39118,False,
10/24/2024 7:46:00 am,1208.593725,1200.0,37.38455,False,
10/24/2024 7:52:00 am,1196.57385,1200.0,37.43101,False,
10/24/2024 7:54:00 am,1193.1327,1200.0,39.02976,False,
10/24/2024 7:56:00 am,1226.0214,1200.0,38.83193,False,
10/24/2024 7:58:00 am,1222.1646,1200.0,35.94096,False,
10/24/2024 8:00:00 am,1218.4499999999998,1200.0,37.90993,False,
10/24/2024 8:02:00 am,1170.7485,1200.0,37.90993,False,
10/24/2024 8:04:00 am,1240.14795,1200.0,35.94179,False,
10/24/2024 8:06:00 am,1183.72455,1200.0,37.94496,False,
10/24/2024 8:10:00 am,1208.976,1200.0,39.34198,False,
10/24/2024 8:12:00 am,1211.257125,1200.0,36.54974,False,
10/24/2024 8:14:00 am,1192.9218,1200.0,35.66245,False,
10/24/2024 8:16:00 am,1186.0513500000002,1200.0,37.43228,False,
10/24/2024 8:18:00 am,1191.989325,1200.0,39.694875,False,
10/24/2024 8:20:00 am,1201.08405,1200.0,39.13244,False,
10/24/2024 8:22:00 am,1198.82415,1200.0,38.79176,False,
10/24/2024 8:24:00 am,1203.8523,1200.0,38.50708,False,
10/24/2024 8:26:00 am,1202.53455,1200.0,38.11349,False,
10/24/2024 8:28:00 am,1209.1815,1200.0,37.17552,False,
10/24/2024 8:30:00 am,1206.0790499999998,1200.0,35.85495,False,
10/24/2024 8:34:00 am,1190.8942499999998,1200.0,36.01972,False,
10/24/2024 8:36:00 am,1190.311875,1200.0,38.90549,False,
10/24/2024 8:38:00 am,1202.4362999999998,1200.0,38.45341,False,
10/24/2024 8:40:00 am,1204.96245,1200.0,37.56,False,
10/24/2024 8:42:00 am,1201.0461,1200.0,37.36272,False,
10/24/2024 8:44:00 am,1196.8266,1200.0,37.71131,False,
10/24/2024 8:46:00 am,1197.85695,1200.0,38.19937,False,
10/24/2024 8:48:00 am,1229.0682,1200.0,39.94523,False,
10/24/2024 8:50:00 am,1220.3418,1200.0,35.44253,False,
10/24/2024 8:52:00 am,1200.50925,1200.0,40.2662,False,
10/24/2024 8:54:00 am,1215.3870000000002,1200.0,34.94015,False,
10/24/2024 8:58:00 am,1198.59645,1200.0,40.14299,False,
10/24/2024 9:00:00 am,1207.20555,1200.0,39.28165,False,
10/24/2024 9:02:00 am,1217.81715,1200.0,35.74386,False,
10/24/2024 9:06:00 am,1192.4484,1200.0,35.77521,False,
10/24/2024 9:08:00 am,1192.29165,1200.0,38.38051,False,
10/24/2024 9:10:00 am,1208.6844,1200.0,39.06486,False,
10/24/2024 9:12:00 am,1206.73545,1200.0,37.4981,False,
10/24/2024 9:16:00 am,1207.26855,1200.0,36.04996,False,
10/24/2024 9:18:00 am,1191.31755,1200.0,35.75985,False,
10/24/2024 9:22:00 am,1195.1223,1200.0,37.19078,False,
10/24/2024 9:24:00 am,1190.6181,1200.0,38.46683,False,
10/24/2024 9:26:00 am,1194.7137,1200.0,39.67313,False,
10/24/2024 9:28:00 am,1211.4162,1200.0,37.55209,False,
10/24/2024 9:30:00 am,1209.9165,1200.0,35.36118,False,
10/24/2024 9:32:00 am,1192.3647,1200.0,36.06232,False,
10/24/2024 9:34:00 am,1191.33135,1200.0,38.46704,False,
10/24/2024 9:36:00 am,1200.72105,1200.0,39.46423,False,
10/24/2024 9:38:00 am,1202.6418,1200.0,38.8617,False,
10/24/2024 9:40:00 am,1192.9638,1200.0,39.72168,False,
10/24/2024 9:42:00 am,1179.3957,1200.0,36.33527,False,
10/24/2024 9:46:00 am,1205.2647000000002,1200.0,39.44821,False,
10/24/2024 9:48:00 am,1213.69245,1200.0,37.23944,False,
10/24/2024 9:50:00 am,1198.7334,1200.0,34.92511,False,
10/24/2024 9:54:00 am,1203.8376,1200.0,34.73703,False,
10/24/2024 9:56:00 am,1196.43465,1200.0,35.31963,False,
10/24/2024 9:58:00 am,1192.93815,1200.0,36.69134,False,
10/24/2024 10:00:00 am,1189.2882,1200.0,39.21576,False,
10/24/2024 10:02:00 am,1201.06155,1200.0,39.36864,False,
10/24/2024 10:04:00 am,1203.59445,1200.0,38.69034,False,
10/24/2024 10:08:00 am,1202.41275,1200.0,37.81626,False,
10/24/2024 10:10:00 am,1212.8001,1200.0,36.66345,False,
10/24/2024 10:12:00 am,1208.54175,1200.0,35.16282,False,
10/24/2024 10:14:00 am,1192.34205,1200.0,35.89605,False,
10/24/2024 10:16:00 am,1193.7165,1200.0,37.00578,False,
10/24/2024 10:18:00 am,1190.0652,1200.0,38.35002,False,
10/24/2024 10:20:00 am,1199.4249,1200.0,39.74656,False,
10/24/2024 10:22:00 am,1219.3126499999998,1200.0,39.403655,False,
10/24/2024 10:24:00 am,1180.986,1200.0,36.26815,False,
10/24/2024 10:26:00 am,1180.38945,1200.0,39.58929,False,
10/24/2024 10:28:00 am,1232.59455,1200.0,36.7385,False,
10/24/2024 10:32:00 am,1171.34745,1200.0,38.25434,False,
10/24/2024 10:34:00 am,1227.6924,1200.0,36.60661,False,
10/24/2024 10:36:00 am,1202.1747,1200.0,37.74324,False,
10/24/2024 10:38:00 am,1183.59315,1200.0,36.16769,False,
10/24/2024 10:40:00 am,1186.49685,1200.0,38.6988,False,
10/24/2024 10:42:00 am,1210.7062500000002,1200.0,39.41786,False,
10/24/2024 10:44:00 am,1214.62965,1200.0,37.30251,False,
10/24/2024 10:46:00 am,1197.62625,1200.0,34.83272,False,
10/24/2024 10:48:00 am,1193.256975,1200.0,35.803315,False,
10/24/2024 10:50:00 am,1191.8265,1200.0,38.17983,False,
10/24/2024 10:52:00 am,1199.8965,1200.0,39.70351,False,
10/24/2024 10:56:00 am,1195.5426,1200.0,39.86434,False,
10/24/2024 10:58:00 am,1239.2331,1200.0,37.31985,False,
10/24/2024 11:00:00 am,1179.91695,1200.0,36.76168,False,
10/24/2024 11:02:00 am,1198.7595,1200.0,39.84842,False,
10/24/2024 11:04:00 am,1208.7896999999998,1200.0,39.28923,False,
10/24/2024 11:06:00 am,1202.9115000000002,1200.0,38.20734,False,
10/24/2024 11:08:00 am,1209.364125,1200.0,36.076715,False,
10/24/2024 11:10:00 am,1196.06595,1200.0,35.43153,False,
10/24/2024 11:12:00 am,1194.0999,1200.0,36.54844,False,
10/24/2024 11:14:00 am,1185.59385,1200.0,38.27425,False,
10/24/2024 11:16:00 am,1199.65665,1200.0,40.01138,False,
10/24/2024 11:20:00 am,1178.35695,1200.0,35.20504,False,
10/24/2024 11:22:00 am,1178.8368,1200.0,39.81211,False,
10/24/2024 11:24:00 am,1200.3525,1200.0,37.463075,False,
10/24/2024 11:26:00 am,1219.9869,1200.0,37.65973,False,
10/24/2024 11:28:00 am,1191.49335,1200.0,34.81513,False,
10/24/2024 11:30:00 am,1221.6078,1200.0,39.88211,False,
10/24/2024 11:32:00 am,1230.7536,1200.0,34.92506,False,
10/24/2024 11:34:00 am,1183.5462,1200.0,38.80867,False,
10/24/2024 11:36:00 am,1200.77085,1200.0,39.46991,False,
10/24/2024 11:38:00 am,1207.93245,1200.0,37.76503,False,
10/24/2024 11:40:00 am,1212.80175,1200.0,35.50606,False,
10/24/2024 11:44:00 am,1196.7324,1200.0,35.14332,False,
10/24/2024 11:46:00 am,1197.724875,1200.0,35.84625,False,
10/24/2024 11:48:00 am,1196.6547,1200.0,36.74301,False,
10/24/2024 11:50:00 am,1195.82715,1200.0,37.27515,False,
10/24/2024 11:52:00 am,1195.5234,1200.0,38.10324,False,
10/24/2024 11:54:00 am,1198.66155,1200.0,38.95677,False,
10/24/2024 11:56:00 am,1196.4663,1200.0,39.41955,False,
10/24/2024 11:58:00 am,1200.84615,1200.0,39.36241,False,
10/24/2024 12:00:00 pm,1200.3575999999998,1200.0,38.9868,False,
10/24/2024 12:04:00 pm,1201.5264,1200.0,38.97099,False,
10/24/2024 12:08:00 pm,1198.617975,1200.0,39.30086,False,
10/24/2024 12:10:00 pm,1197.5604,1200.0,38.89085,False,
10/24/2024 12:12:00 pm,1197.5913,1200.0,39.15733,False,
10/24/2024 12:14:00 pm,1192.188,1200.0,39.80964,False,
10/24/2024 12:16:00 pm,1182.38355,1200.0,35.10551,False,
10/24/2024 12:18:00 pm,1179.87795,1200.0,38.20908,False,
10/24/2024 12:20:00 pm,1236.26775,1200.0,39.39143,False,
10/24/2024 12:22:00 pm,1192.079025,1200.0,36.241285,False,
10/24/2024 12:24:00 pm,1198.2816,1200.0,37.17124,False,
10/24/2024 12:26:00 pm,1204.1116499999998,1200.0,36.6696,False,
10/24/2024 12:30:00 pm,1205.74065,1200.0,35.91064,False,
10/24/2024 12:32:00 pm,1194.6075,1200.0,35.74477,False,
10/24/2024 12:34:00 pm,1192.22865,1200.0,37.24289,False,
10/24/2024 12:36:00 pm,1186.515,1200.0,39.31198,False,
10/24/2024 12:38:00 pm,1233.39975,1200.0,36.20419,False,
10/24/2024 12:40:00 pm,1169.2947,1200.0,38.16134,False,
10/24/2024 12:42:00 pm,1220.226375,1200.0,36.512545,False,
10/24/2024 12:44:00 pm,1182.312,1200.0,39.88803,False,
10/24/2024 12:46:00 pm,1235.09955,1200.0,35.36847,False,
10/24/2024 12:48:00 pm,1188.2988,1200.0,37.43558,False,
10/24/2024 12:50:00 pm,1204.1427,1200.0,38.81761,False,
10/24/2024 12:54:00 pm,1200.6183,1200.0,39.07597,False,
10/24/2024 12:56:00 pm,1197.05595,1200.0,39.23531,False,
10/24/2024 12:58:00 pm,1205.4918,1200.0,39.6028,False,
10/24/2024 1:00:00 pm,1197.066075,1200.0,39.08797,False,
10/24/2024 1:02:00 pm,1234.5830999999998,1200.0,39.80994,False,
10/24/2024 1:04:00 pm,1178.9571,1200.0,35.68113,False,
10/24/2024 1:06:00 pm,1186.44225,1200.0,38.66047,False,
10/24/2024 1:08:00 pm,1240.3002,1200.0,38.79284,False,
10/24/2024 1:10:00 pm,1194.8649,1200.0,35.52983,False,
10/24/2024 1:12:00 pm,1195.43085,1200.0,36.68794,False,
10/24/2024 1:14:00 pm,1200.56325,1200.0,37.2474,False,
10/24/2024 1:18:00 pm,1204.554525,1200.0,37.103605,False,
10/24/2024 1:20:00 pm,1198.1958,1200.0,36.7077,False,
10/24/2024 1:22:00 pm,1196.8123500000002,1200.0,36.95663,False,
10/24/2024 1:24:00 pm,1190.8182,1200.0,38.32702,False,
10/24/2024 1:26:00 pm,1197.13455,1200.0,39.97747,False,
10/24/2024 1:28:00 pm,1238.5932,1200.0,35.02174,False,
10/24/2024 1:30:00 pm,1181.8443,1200.0,37.58117,False,
10/24/2024 1:32:00 pm,1201.52265,1200.0,37.135245,False,
10/24/2024 1:34:00 pm,1175.1096,1200.0,39.42012,False,
10/24/2024 1:36:00 pm,1224.69795,1200.0,37.05,False,
10/24/2024 1:38:00 pm,1178.80485,1200.0,36.16673,False,
10/24/2024 1:42:00 pm,1199.3583,1200.0,39.71938,False,
10/24/2024 1:44:00 pm,1207.786725,1200.0,38.382295,False,
10/24/2024 1:46:00 pm,1214.1021,1200.0,36.08131,False,
10/24/2024 1:50:00 pm,1212.7035,1200.0,38.45045,False,
10/24/2024 1:52:00 pm,1203.41565,1200.0,36.89023,False,
10/24/2024 1:54:00 pm,1202.18655,1200.0,35.96113,False,
10/24/2024 1:56:00 pm,1202.4036,1200.0,35.54929,False,
10/24/2024 1:58:00 pm,1194.3747,1200.0,35.7846,False,
10/24/2024 2:00:00 pm,1197.64245,1200.0,36.51118,False,
10/24/2024 2:02:00 pm,1194.6666,1200.0,37.55337,False,
10/24/2024 2:06:00 pm,1202.94915,1200.0,38.02842,False,
10/24/2024 2:08:00 pm,1201.9056,1200.0,37.52163,False,
10/24/2024 2:10:00 pm,1205.58045,1200.0,36.55417,False,
10/24/2024 2:12:00 pm,1203.0281249999998,1200.0,34.98473,False,
10/24/2024 2:14:00 pm,1197.21045,1200.0,35.18064,False,
10/24/2024 2:16:00 pm,1190.3106,1200.0,36.26639,False,
10/24/2024 2:18:00 pm,1188.6609,1200.0,38.06795,False,
10/24/2024 2:20:00 pm,1225.83285,1200.0,39.16692,False,
10/24/2024 2:22:00 pm,1182.7776,1200.0,35.72199,False,
10/24/2024 2:24:00 pm,1179.02955,1200.0,40.10556,False,
10/24/2024 2:26:00 pm,1195.6968000000002,1200.0,36.98222,False,
10/24/2024 2:30:00 pm,1234.55175,1200.0,37.79686,False,
10/24/2024 2:32:00 pm,1189.68435,1200.0,36.44699,False,
10/24/2024 2:36:00 pm,1195.947,1200.0,38.39381,False,
10/24/2024 2:38:00 pm,1196.2143,1200.0,39.55087,False,
10/24/2024 2:40:00 pm,1196.91315,1200.0,39.55315,False,
10/24/2024 2:42:00 pm,1233.0924,1200.0,38.92143,False,
10/24/2024 2:44:00 pm,1184.85825,1200.0,35.584,False,
10/24/2024 2:46:00 pm,1181.13795,1200.0,38.92725,False,
10/24/2024 2:48:00 pm,1226.8296,1200.0,36.48126,False,
10/24/2024 2:52:00 pm,1203.389475,1200.0,38.019135,False,
10/24/2024 2:54:00 pm,1190.6853,1200.0,35.53483,False,
10/24/2024 2:56:00 pm,1200.9438,1200.0,36.47049,False,
10/24/2024 2:58:00 pm,1204.5276,1200.0,36.17955,False,
10/24/2024 3:00:00 pm,1204.65225,1200.0,35.16891,False,
10/24/2024 3:02:00 pm,1161.1566,1200.0,37.42477,False,
10/24/2024 3:04:00 pm,1205.0838,1200.0,38.28001,False,
10/24/2024 3:06:00 pm,1205.4879,1200.0,37.00334,False,
