Time,Inj Gas Meter Volume Instantaneous,Inj Gas Meter Volume Setpoint,Inj Gas Valve Percent Open,deviation
10/01/2024 4:05:00 am,1358.13438,1350.0,28.3119,8.134379999999965
10/01/2024 4:10:00 am,1356.00675,1350.0,28.3119,6.006750000000011
10/01/2024 4:15:00 am,1353.566325,1350.0,28.3119,3.566325000000006
10/01/2024 4:20:00 am,1360.0245,1350.0,28.3119,10.024499999999989
10/01/2024 4:25:00 am,1357.90221,1350.0,28.3119,7.902209999999968
10/01/2024 4:30:00 am,1361.32005,1350.0,28.3119,11.320050000000037
10/01/2024 4:35:00 am,1366.2478999999996,1350.0,28.3119,16.247899999999618
10/01/2024 4:40:00 am,1362.6951642857146,1350.0,28.3119,12.695164285714554
10/01/2024 4:45:00 am,1365.1869,1350.0,28.3119,15.186899999999923
10/01/2024 4:50:00 am,1364.879175,1350.0,28.3119,14.879175000000032
10/01/2024 4:55:00 am,1364.6199,1350.0,28.3119,14.619899999999916
10/01/2024 5:00:00 am,1367.8534000000004,1350.0,28.3119,17.85340000000042
10/01/2024 5:05:00 am,1366.9494,1350.0,28.3119,16.94939999999997
10/01/2024 5:10:00 am,1371.4414999999997,1350.0,28.3119,21.441499999999678
10/01/2024 5:15:00 am,1372.295299999999,1350.0,28.3119,22.295299999999088
10/01/2024 5:20:00 am,1377.7379999999998,1350.0,28.3119,27.73799999999983
10/01/2024 5:25:00 am,1375.145625,1350.0,28.3119,25.14562500000011
10/01/2024 5:30:00 am,1374.5733,1350.0,28.3119,24.573300000000017
10/01/2024 5:35:00 am,1376.19969,1350.0,28.3119,26.19968999999992
10/01/2024 5:40:00 am,1375.17381,1350.0,28.3119,25.173810000000003
10/01/2024 5:45:00 am,1377.508125,1350.0,28.3119,27.508125000000064
10/01/2024 5:50:00 am,1376.98755,1350.0,28.3119,26.987550000000056
10/01/2024 5:55:00 am,1373.580525,1350.0,28.3119,23.58052500000008
10/01/2024 6:00:00 am,1370.545125,1350.0,28.3119,20.5451250000001
10/01/2024 6:05:00 am,1372.10295,1350.0,28.3119,22.102949999999964
10/01/2024 6:10:00 am,1372.59975,1350.0,28.3119,22.599750000000085
10/01/2024 6:15:00 am,1372.66815,1350.0,28.3119,22.66814999999997
10/01/2024 6:20:00 am,1369.7950000000003,1350.0,28.3119,19.7950000000003
10/01/2024 6:25:00 am,1374.4893499999994,1350.0,28.3119,24.489349999999376
10/01/2024 6:30:00 am,1373.7080999999998,1350.0,28.3119,23.70809999999983
10/01/2024 6:35:00 am,1371.5136,1350.0,28.3119,21.513599999999997
10/01/2024 6:40:00 am,1374.3091999999997,1350.0,28.3119,24.30919999999969
10/01/2024 6:45:00 am,1373.8156000000006,1350.0,28.3119,23.815600000000586
10/01/2024 6:50:00 am,1370.4528,1350.0,28.3119,20.452800000000025
10/01/2024 6:55:00 am,1371.2337499999994,1350.0,28.3119,21.233749999999418
10/01/2024 7:00:00 am,1361.2742500000004,1350.0,27.62325,11.274250000000393
10/01/2024 7:05:00 am,1382.1240499999994,1350.0,27.62325,32.12404999999944
10/01/2024 7:10:00 am,1371.8797999999997,1350.0,27.62325,21.879799999999705
10/01/2024 7:15:00 am,1374.36945,1350.0,27.62325,24.369449999999915
10/01/2024 7:20:00 am,1360.063275,1350.0,27.62325,10.063274999999976
10/01/2024 7:25:00 am,1369.6058500000004,1350.0,27.62325,19.605850000000373
10/01/2024 7:30:00 am,1368.442575,1350.0,27.62325,18.442575000000033
10/01/2024 7:35:00 am,1361.5356499999994,1350.0,27.62325,11.53564999999935
10/01/2024 7:40:00 am,1368.8236999999997,1350.0,27.62325,18.82369999999969
10/01/2024 7:45:00 am,1361.261475,1350.0,27.62325,11.261475000000019
10/01/2024 7:50:00 am,1368.703875,1350.0,27.62325,18.703874999999925
10/01/2024 7:55:00 am,1368.295275,1350.0,26.9346,18.295274999999947
10/01/2024 8:00:00 am,1359.5577,1350.0,26.9346,9.557700000000068
10/01/2024 8:05:00 am,1374.1266,1350.0,26.9346,24.126600000000053
10/01/2024 8:10:00 am,1367.0356999999997,1350.0,26.9346,17.03569999999968
10/01/2024 8:15:00 am,1372.0788,1350.0,26.9346,22.0788
10/01/2024 8:20:00 am,1364.46255,1350.0,26.9346,14.462549999999965
10/01/2024 8:25:00 am,1368.215025,1350.0,26.9346,18.21502499999997
10/01/2024 8:30:00 am,1362.8494125,1350.0,26.9346,12.849412499999971
10/01/2024 8:35:00 am,1363.6062,1350.0,26.9346,13.606199999999944
10/01/2024 8:40:00 am,1366.035825,1350.0,26.9346,16.03582499999993
10/01/2024 8:45:00 am,1371.711,1350.0,26.9346,21.711000000000013
10/01/2024 8:50:00 am,1358.4871999999996,1350.0,26.9346,8.487199999999575
10/01/2024 8:55:00 am,1359.60945,1350.0,26.9346,9.609449999999924
10/01/2024 9:00:00 am,1363.8472125,1350.0,26.9346,13.847212500000069
10/01/2024 9:05:00 am,1363.3416,1350.0,26.9346,13.341599999999971
10/01/2024 9:10:00 am,1359.2751375,1350.0,26.9346,9.275137500000028
10/01/2024 9:15:00 am,1358.9888500000006,1350.0,26.9346,8.988850000000639
10/01/2024 9:20:00 am,1361.736375,1350.0,26.9346,11.736374999999953
10/01/2024 9:25:00 am,1362.646425,1350.0,26.9346,12.646424999999908
10/01/2024 9:30:00 am,1359.8111500000005,1350.0,26.9346,9.811150000000453
10/01/2024 9:35:00 am,1358.6322375,1350.0,26.9346,8.632237499999974
10/01/2024 9:40:00 am,1356.4677,1350.0,26.9346,6.4676999999999225
10/01/2024 9:45:00 am,1350.4368,1350.0,26.9346,0.43679999999994834
10/01/2024 9:50:00 am,1350.695925,1350.0,26.9346,0.6959249999999884
10/01/2024 9:55:00 am,1351.2174499999996,1350.0,26.9346,1.2174499999996442
10/01/2024 10:00:00 am,1352.763675,1350.0,26.9346,2.763674999999921
10/01/2024 10:05:00 am,1353.48045,1350.0,26.9346,3.480450000000019
10/01/2024 10:10:00 am,1353.4392750000002,1350.0,26.9346,3.4392750000001797
10/01/2024 10:15:00 am,1348.6699000000003,1350.0,26.9346,-1.3300999999996748
10/01/2024 10:20:00 am,1346.3357500000004,1350.0,26.9346,-3.6642499999995835
10/01/2024 10:25:00 am,1345.4175,1350.0,26.9346,-4.582499999999982
10/01/2024 10:30:00 am,1349.3740875,1350.0,26.9346,-0.625912499999913
10/01/2024 10:35:00 am,1346.60685,1350.0,26.9346,-3.393150000000105
10/01/2024 10:40:00 am,1345.040325,1350.0,26.9346,-4.959675000000061
10/01/2024 10:45:00 am,1344.726225,1350.0,26.9346,-5.273774999999887
10/01/2024 10:50:00 am,1348.8926625,1350.0,26.9346,-1.1073375000000851
10/01/2024 10:55:00 am,1346.0979499999994,1350.0,26.9346,-3.9020500000005995
10/01/2024 11:00:00 am,1345.271175,1350.0,26.9346,-4.728824999999915
10/01/2024 11:05:00 am,1343.70645,1350.0,26.9346,-6.293550000000096
10/01/2024 11:10:00 am,1341.7325999999998,1350.0,26.9346,-8.26740000000018
10/01/2024 11:15:00 am,1343.4465375,1350.0,26.9346,-6.553462500000023
10/01/2024 11:20:00 am,1341.4062,1350.0,26.9346,-8.593800000000101
10/01/2024 11:25:00 am,1335.560625,1350.0,26.9346,-14.439374999999927
10/01/2024 11:30:00 am,1329.992925,1350.0,26.9346,-20.007074999999986
10/01/2024 11:35:00 am,1333.3423999999995,1350.0,26.9346,-16.657600000000457
10/01/2024 11:40:00 am,1333.7203000000006,1350.0,26.9346,-16.279699999999366
10/01/2024 11:45:00 am,1315.946325,1350.0,34.07941,-34.05367500000011
10/01/2024 11:50:00 am,1331.2911,1350.0,34.67207,-18.708900000000085
10/01/2024 11:55:00 am,1328.6619,1350.0,35.900435,-21.33809999999994
10/01/2024 12:00:00 pm,1318.4731999999997,1350.0,36.7232066666667,-31.52680000000032
10/01/2024 12:05:00 pm,1366.25655,1350.0,36.7232066666667,16.25655000000006
10/01/2024 12:10:00 pm,1364.2310625,1350.0,30.67063,14.231062500000007
10/01/2024 12:15:00 pm,1327.3112625,1350.0,30.67063,-22.68873749999989
10/01/2024 12:20:00 pm,1384.5182500000003,1350.0,29.962845,34.51825000000031
10/01/2024 12:25:00 pm,1361.93043,1350.0,28.827954,11.930429999999888
10/01/2024 12:30:00 pm,1352.0139,1350.0,27.70413,2.0138999999999214
10/01/2024 12:35:00 pm,1378.5756,1350.0,27.70413,28.575599999999895
10/01/2024 12:40:00 pm,1388.675925,1350.0,27.393225,38.67592500000001
10/01/2024 12:45:00 pm,1355.0582785714291,1350.0,27.2908,5.058278571429128
10/01/2024 12:50:00 pm,1360.11135,1350.0,27.2908,10.111349999999902
10/01/2024 12:55:00 pm,1358.015625,1350.0,27.2908,8.015625
10/01/2024 1:00:00 pm,1360.5566625,1350.0,27.2908,10.556662499999902
10/01/2024 1:05:00 pm,1357.8162499999994,1350.0,27.2908,7.8162499999994
10/01/2024 1:10:00 pm,1357.2582,1350.0,27.2908,7.258199999999988
10/01/2024 1:15:00 pm,1353.652125,1350.0,27.2908,3.652125000000069
10/01/2024 1:20:00 pm,1350.1678714285708,1350.0,27.2908,0.1678714285708338
10/01/2024 1:25:00 pm,1345.47675,1350.0,27.2908,-4.523249999999962
10/01/2024 1:30:00 pm,1342.1851000000006,1350.0,27.2908,-7.8148999999993976
10/01/2024 1:35:00 pm,1342.04691,1350.0,27.2908,-7.953089999999975
10/01/2024 1:40:00 pm,1342.71681,1350.0,27.2908,-7.283190000000104
10/01/2024 1:45:00 pm,1342.1751375,1350.0,27.2908,-7.824862500000108
10/01/2024 1:50:00 pm,1340.6673,1350.0,27.2908,-9.332699999999932
10/01/2024 1:55:00 pm,1336.89261,1350.0,27.2908,-13.107389999999896
10/01/2024 2:00:00 pm,1337.08545,1350.0,27.2908,-12.914549999999963
10/01/2024 2:05:00 pm,1334.5844500000003,1350.0,27.2908,-15.415549999999712
10/01/2024 2:10:00 pm,1332.18309,1350.0,27.2908,-17.816910000000007
10/01/2024 2:15:00 pm,1331.1931750000006,1350.0,27.2908,-18.806824999999435
10/01/2024 2:20:00 pm,1329.0039000000002,1350.0,27.2908,-20.996099999999842
10/01/2024 2:25:00 pm,1329.9984,1350.0,27.2908,-20.001600000000053
10/01/2024 2:30:00 pm,1328.3403899999998,1350.0,27.2908,-21.659610000000157
10/01/2024 2:35:00 pm,1330.0578,1350.0,27.2908,-19.942199999999957
10/01/2024 2:40:00 pm,1336.597725,1350.0,27.2908,-13.402274999999918
10/01/2024 2:45:00 pm,1339.63395,1350.0,27.2908,-10.366050000000087
10/01/2024 2:50:00 pm,1341.6689500000005,1350.0,27.2908,-8.33104999999955
10/01/2024 2:55:00 pm,1339.16349,1350.0,27.2908,-10.83651000000009
10/01/2024 3:00:00 pm,1340.81025,1350.0,27.2908,-9.189750000000004
10/01/2024 3:05:00 pm,1336.82727,1350.0,27.2908,-13.172730000000001
10/01/2024 3:10:00 pm,1336.7877499999995,1350.0,27.2908,-13.212250000000495
10/01/2024 3:15:00 pm,1339.536,1350.0,27.2908,-10.463999999999942
10/01/2024 3:20:00 pm,1336.905375,1350.0,27.2908,-13.09462499999995
10/01/2024 3:25:00 pm,1339.89732,1350.0,27.2908,-10.102679999999964
10/01/2024 3:30:00 pm,1338.2688,1350.0,27.2908,-11.731199999999944
10/01/2024 3:35:00 pm,1339.041525,1350.0,27.2908,-10.958474999999908
10/01/2024 3:40:00 pm,1339.70985,1350.0,27.2908,-10.29015000000004
10/01/2024 3:45:00 pm,1339.6622500000003,1350.0,27.2908,-10.337749999999687
10/01/2024 3:50:00 pm,1336.9098749999998,1350.0,27.2908,-13.090125000000171
10/01/2024 3:55:00 pm,1342.3149,1350.0,27.2908,-7.68509999999992
10/01/2024 4:00:00 pm,1346.5666000000006,1350.0,27.2908,-3.4333999999994376
10/01/2024 4:05:00 pm,1350.8024500000004,1350.0,27.2908,0.8024500000003627
10/01/2024 4:10:00 pm,1351.038975,1350.0,27.2908,1.0389749999999367
10/01/2024 4:15:00 pm,1348.4943,1350.0,27.2908,-1.5056999999999334
10/01/2024 4:20:00 pm,1349.3982,1350.0,27.2908,-0.601799999999912
10/01/2024 4:25:00 pm,1346.9062000000004,1350.0,27.2908,-3.0937999999996464
10/01/2024 4:30:00 pm,1353.8413000000005,1350.0,27.2908,3.8413000000005013
10/01/2024 4:35:00 pm,1354.99395,1350.0,27.2908,4.993950000000041
10/01/2024 4:40:00 pm,1354.02825,1350.0,27.2908,4.028250000000071
10/01/2024 4:45:00 pm,1358.22975,1350.0,27.2908,8.229749999999967
10/01/2024 4:50:00 pm,1355.7670999999996,1350.0,27.2908,5.767099999999573
10/01/2024 4:55:00 pm,1357.177725,1350.0,27.2908,7.1777250000000095
10/01/2024 5:00:00 pm,1361.2226500000006,1350.0,27.2908,11.222650000000613
10/01/2024 5:05:00 pm,1354.5594499999995,1350.0,27.2908,4.559449999999515
10/01/2024 5:10:00 pm,1351.98405,1350.0,27.2908,1.9840500000000247
10/01/2024 5:15:00 pm,1350.30435,1350.0,27.2908,0.30435000000011314
10/01/2024 5:20:00 pm,1354.37385,1350.0,27.2908,4.373849999999948
10/01/2024 5:25:00 pm,1356.5383125,1350.0,27.2908,6.538312500000075
10/01/2024 5:30:00 pm,1357.4535,1350.0,27.2908,7.453500000000076
10/01/2024 5:35:00 pm,1361.80905,1350.0,27.2908,11.80905000000007
10/01/2024 5:40:00 pm,1356.7830375,1350.0,27.2908,6.783037500000091
10/01/2024 5:45:00 pm,1356.0798,1350.0,27.2908,6.0797999999999774
10/01/2024 5:50:00 pm,1354.914225,1350.0,27.2908,4.914224999999988
10/01/2024 5:55:00 pm,1357.8856999999994,1350.0,27.2908,7.88569999999936
10/01/2024 6:00:00 pm,1357.2933,1350.0,27.2908,7.293300000000045
10/01/2024 6:05:00 pm,1360.76895,1350.0,27.2908,10.768949999999904
10/01/2024 6:10:00 pm,1361.35485,1350.0,27.2908,11.354849999999942
10/01/2024 6:15:00 pm,1363.0844500000003,1350.0,27.2908,13.084450000000288
10/01/2024 6:20:00 pm,1359.7279999999994,1350.0,27.2908,9.727999999999383
10/01/2024 6:25:00 pm,1365.797475,1350.0,27.2908,15.797475000000077
10/01/2024 6:30:00 pm,1366.934625,1350.0,27.2908,16.934625000000096
10/01/2024 6:35:00 pm,1364.9391,1350.0,27.2908,14.939100000000053
10/01/2024 6:40:00 pm,1366.151175,1350.0,27.2908,16.151174999999967
10/01/2024 6:45:00 pm,1366.041675,1350.0,27.2908,16.04167499999994
10/01/2024 6:50:00 pm,1366.3662375,1350.0,27.2908,16.366237499999897
10/01/2024 6:55:00 pm,1369.3254,1350.0,27.2908,19.325399999999945
10/01/2024 7:00:00 pm,1368.408,1350.0,27.2908,18.4079999999999
10/01/2024 7:05:00 pm,1365.2683999999997,1350.0,27.2908,15.268399999999701
10/01/2024 7:10:00 pm,1366.43055,1350.0,27.2908,16.43055000000004
10/01/2024 7:15:00 pm,1367.514225,1350.0,27.2908,17.514224999999897
10/01/2024 7:20:00 pm,1369.045725,1350.0,27.2908,19.045724999999948
10/01/2024 7:25:00 pm,1368.6937125,1350.0,27.2908,18.693712499999947
10/01/2024 7:30:00 pm,1373.3042500000006,1350.0,27.2908,23.304250000000593
10/01/2024 7:35:00 pm,1374.945975,1350.0,27.2908,24.94597500000009
10/01/2024 7:40:00 pm,1371.0187000000003,1350.0,27.2908,21.018700000000308
10/01/2024 7:45:00 pm,1368.699,1350.0,27.2908,18.69900000000007
10/01/2024 7:50:00 pm,1371.497775,1350.0,27.2908,21.497775000000047
10/01/2024 7:55:00 pm,1369.3071499999996,1350.0,27.2908,19.307149999999638
10/01/2024 8:00:00 pm,1370.34555,1350.0,27.2908,20.345550000000003
10/01/2024 8:05:00 pm,1370.823825,1350.0,27.2908,20.823824999999943
10/01/2024 8:10:00 pm,1376.3043,1350.0,27.2908,26.304300000000012
10/01/2024 8:15:00 pm,1375.61895,1350.0,27.2908,25.61895000000004
10/01/2024 8:20:00 pm,1375.576125,1350.0,27.2908,25.576125000000047
10/01/2024 8:25:00 pm,1375.60185,1350.0,27.2908,25.601850000000013
10/01/2024 8:30:00 pm,1375.794975,1350.0,27.2908,25.794975000000022
10/01/2024 8:35:00 pm,1379.8225874999998,1350.0,27.2908,29.822587499999827
10/01/2024 8:40:00 pm,1379.31915,1350.0,27.2908,29.319150000000036
10/01/2024 8:45:00 pm,1382.7123,1350.0,27.2908,32.712299999999914
10/01/2024 8:50:00 pm,1382.4083571428564,1350.0,27.2908,32.4083571428564
10/01/2024 8:55:00 pm,1382.4416625,1350.0,27.2908,32.44166249999989
10/01/2024 9:00:00 pm,1383.0946000000006,1350.0,27.2908,33.09460000000058
10/01/2024 9:05:00 pm,1379.8414999999995,1350.0,27.2908,29.84149999999954
10/01/2024 9:10:00 pm,1383.9648,1350.0,27.2908,33.96479999999997
10/01/2024 9:15:00 pm,1387.7277499999996,1350.0,27.2908,37.72774999999956
10/01/2024 9:20:00 pm,1384.56975,1350.0,27.2908,34.56975000000011
10/01/2024 9:25:00 pm,1387.23861,1350.0,27.2908,37.23861000000011
10/01/2024 9:30:00 pm,1384.21545,1350.0,27.2908,34.21544999999992
10/01/2024 9:35:00 pm,1388.7019875,1350.0,27.2908,38.70198750000009
10/01/2024 9:40:00 pm,1388.07006,1350.0,27.2908,38.07006000000001
10/01/2024 9:45:00 pm,1388.9641125,1350.0,27.2908,38.964112500000056
10/01/2024 9:50:00 pm,1385.80335,1350.0,27.2908,35.80334999999991
10/01/2024 9:55:00 pm,1392.79965,1350.0,27.2908,42.79964999999993
10/01/2024 10:00:00 pm,1393.3893375,1350.0,27.2908,43.38933750000001
10/01/2024 10:05:00 pm,1391.01945,1350.0,27.2908,41.019450000000006
10/01/2024 10:10:00 pm,1384.363875,1350.0,27.2908,34.36387500000001
10/01/2024 10:15:00 pm,1365.91269,1350.0,30.133625,15.912690000000111
10/01/2024 10:20:00 pm,1388.263275,1350.0,33.57634,38.26327500000002
10/01/2024 10:25:00 pm,1389.2859,1350.0,33.57634,39.28590000000008
10/01/2024 10:30:00 pm,1380.5709,1350.0,33.1517,30.570899999999938
10/01/2024 10:35:00 pm,1390.1659999999997,1350.0,31.19235,40.16599999999971
10/01/2024 10:40:00 pm,1377.301125,1350.0,29.85664,27.301124999999956
10/01/2024 10:45:00 pm,1376.068425,1350.0,28.9103,26.068424999999934
10/01/2024 10:50:00 pm,1374.50937,1350.0,28.0723366666667,24.50936999999999
10/01/2024 10:55:00 pm,1390.2910499999998,1350.0,27.1543033333333,40.291049999999814
10/01/2024 11:00:00 pm,1389.7238500000003,1350.0,30.06591,39.72385000000031
10/01/2024 11:05:00 pm,1380.90135,1350.0,32.573065,30.901350000000093
10/01/2024 11:10:00 pm,1391.2266375,1350.0,29.9435766666667,41.226637499999924
10/01/2024 11:15:00 pm,1361.3968999999995,1350.0,28.1022866666667,11.396899999999505
10/01/2024 11:20:00 pm,1337.0604,1350.0,28.7943933333333,-12.939599999999928
10/01/2024 11:25:00 pm,1377.3751499999998,1350.0,28.7943933333333,27.37514999999985
10/01/2024 11:30:00 pm,1382.46972,1350.0,28.7943933333333,32.46972000000005
10/01/2024 11:35:00 pm,1337.101575,1350.0,33.22253,-12.898425000000088
10/01/2024 11:40:00 pm,1392.53394,1350.0,33.22253,42.53394000000003
10/01/2024 11:45:00 pm,1387.9619500000003,1350.0,31.027122,37.96195000000034
10/01/2024 11:50:00 pm,1388.76267,1350.0,28.77976,38.76267000000007
10/01/2024 11:55:00 pm,1388.15595,1350.0,27.27646,38.155950000000075
10/02/2024 12:00:00 am,1365.8833125,1350.0,32.5312266666667,15.883312500000102
10/02/2024 12:05:00 am,1390.3955500000006,1350.0,30.4592833333333,40.39555000000064
10/02/2024 12:10:00 am,1385.5992499999995,1350.0,30.4592833333333,35.59924999999953
10/02/2024 12:15:00 am,1388.198475,1350.0,30.4592833333333,38.19847499999992
10/02/2024 12:20:00 am,1392.08841,1350.0,30.4592833333333,42.08841000000007
10/02/2024 12:25:00 am,1390.65681,1350.0,29.88705,40.65680999999995
10/02/2024 12:30:00 am,1390.98525,1350.0,29.88705,40.98524999999995
10/02/2024 12:35:00 am,1395.515025,1350.0,29.88705,45.51502499999992
10/02/2024 12:40:00 am,1395.3613125,1350.0,28.4324075,45.36131249999994
10/02/2024 12:45:00 am,1382.8086499999995,1350.0,27.3667,32.80864999999949
10/02/2024 12:50:00 am,1388.00565,1350.0,27.3667,38.00565000000006
10/02/2024 12:55:00 am,1391.9560875,1350.0,27.3667,41.95608749999997
10/02/2024 1:00:00 am,1375.7180500000004,1350.0,26.649385,25.718050000000403
10/02/2024 1:05:00 am,1321.8983500000006,1350.0,26.44331,-28.10164999999938
10/02/2024 1:10:00 am,1327.96551,1350.0,26.44331,-22.034490000000005
10/02/2024 1:15:00 am,1318.9129000000005,1350.0,26.44331,-31.08709999999951
10/02/2024 1:20:00 am,1324.0276875,1350.0,26.44331,-25.972312500000044
10/02/2024 1:25:00 am,1322.7402375,1350.0,26.44331,-27.25976250000008
10/02/2024 1:30:00 am,1325.4238000000005,1350.0,26.44331,-24.576199999999517
10/02/2024 1:35:00 am,1319.6485125,1350.0,26.44331,-30.351487500000076
10/02/2024 1:40:00 am,1337.9785999999997,1350.0,26.44331,-12.021400000000313
10/02/2024 1:45:00 am,1319.4069499999996,1350.0,26.44331,-30.593050000000403
10/02/2024 1:50:00 am,1330.6383,1350.0,26.44331,-19.361699999999928
10/02/2024 1:55:00 am,1324.636125,1350.0,26.44331,-25.363875000000007
10/02/2024 2:00:00 am,1332.5302125,1350.0,26.44331,-17.46978749999994
10/02/2024 2:05:00 am,1325.98689,1350.0,26.44331,-24.013110000000097
10/02/2024 2:10:00 am,1328.7508999999995,1350.0,26.44331,-21.249100000000453
10/02/2024 2:15:00 am,1329.43035,1350.0,26.44331,-20.56964999999991
10/02/2024 2:20:00 am,1326.489225,1350.0,26.44331,-23.510774999999967
10/02/2024 2:25:00 am,1327.97325,1350.0,26.44331,-22.026749999999993
10/02/2024 2:30:00 am,1318.393425,1350.0,26.44331,-31.60657500000002
10/02/2024 2:35:00 am,1331.3350999999996,1350.0,26.44331,-18.664900000000443
10/02/2024 2:40:00 am,1327.96575,1350.0,26.44331,-22.03424999999993
10/02/2024 2:45:00 am,1328.67468,1350.0,26.44331,-21.32531999999992
10/02/2024 2:50:00 am,1331.8681124999998,1350.0,26.44331,-18.131887500000175
10/02/2024 2:55:00 am,1321.09905,1350.0,26.44331,-28.900949999999966
10/02/2024 3:00:00 am,1320.4247500000004,1350.0,26.44331,-29.57524999999964
10/02/2024 3:05:00 am,1334.4822,1350.0,26.44331,-15.51780000000008
10/02/2024 3:10:00 am,1338.705,1350.0,26.44331,-11.295000000000073
10/02/2024 3:15:00 am,1323.6453,1350.0,26.44331,-26.354700000000093
10/02/2024 3:20:00 am,1330.6105000000005,1350.0,26.44331,-19.389499999999543
10/02/2024 3:25:00 am,1324.77225,1350.0,26.44331,-25.227750000000015
10/02/2024 3:30:00 am,1322.57001,1350.0,26.44331,-27.42999000000009
10/02/2024 3:35:00 am,1330.9356,1350.0,26.44331,-19.064399999999978
10/02/2024 3:40:00 am,1336.3173,1350.0,26.44331,-13.682700000000068
10/02/2024 3:45:00 am,1326.3697125,1350.0,26.44331,-23.630287499999895
10/02/2024 3:50:00 am,1320.4486499999998,1350.0,26.44331,-29.551350000000184
10/02/2024 3:55:00 am,1327.91925,1350.0,26.44331,-22.08075000000008
10/02/2024 4:00:00 am,1326.150675,1350.0,26.44331,-23.849324999999908
10/02/2024 4:05:00 am,1323.0517000000004,1350.0,26.44331,-26.948299999999563
